,name,count
0,autogpts.autogpt.agbenchmark_config.analyze_reports.process_test|dict.__getitem__,5
792,benchmark.agbenchmark.challenges.deprecated.code.d2.1_guided.artifacts_in.sample_code.two_sum|int.__sub__,1
793,benchmark.agbenchmark.challenges.deprecated.code.d2.1_guided.artifacts_in.sample_code.two_sum|enumerate.__init__,1
794,benchmark.agbenchmark.challenges.deprecated.code.d2.1_guided.artifacts_in.sample_code.two_sum|enumerate.__next__,1
795,benchmark.agbenchmark.challenges.deprecated.code.d2.1_guided.artifacts_in.sample_code.two_sum|dict.__setitem__,1
796,benchmark.agbenchmark.challenges.deprecated.code.d2.1_guided.artifacts_in.sample_code.two_sum|typing.Mapping.__contains__,1
797,benchmark.agbenchmark.challenges.deprecated.code.4_tests.artifacts_out.sample_code.multiply_int|int.__mul__,1
798,benchmark.agbenchmark.challenges.deprecated.code.4_tests.artifacts_in.sample_code.multiply_int|int.__mul__,1
799,benchmark.agbenchmark.challenges.deprecated.code.3_modify.artifacts_out.sample_code.multiply_int|int.__mul__,1
800,benchmark.agbenchmark.challenges.deprecated.code.3_modify.artifacts_in.sample_code.multiply_int|int.__mul__,1
801,benchmark.agbenchmark.challenges.deprecated.code.2_write.artifacts_out.sample_code.multiply_int|int.__mul__,1
802,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.test_organize_files|dict.items,1
803,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.test_organize_files|str.__add__,1
804,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.tearDown|dict.items,1
805,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.tearDown|set.__init__,1
806,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.tearDown|dict.values,1
807,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.setUp|io.IOBase.close,1
808,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.custom_python.test.TestOrganizeFiles.setUp|dict.keys,1
809,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.artifacts_out.organize_files.organize_files|dict.keys,1
810,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.artifacts_out.organize_files.organize_files|str.__ne__,1
811,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.artifacts_out.organize_files.organize_files|list.__contains__,1
812,benchmark.agbenchmark.challenges.deprecated.code.2_file_organizer.artifacts_out.organize_files.organize_files|dict.items,1
813,benchmark.agbenchmark.challenges.deprecated.code.1_return.artifacts_out.sample_code.multiply_int|int.__mul__,1
814,benchmark.agbenchmark.challenges.deprecated.code.1_return.artifacts_in.sample_code.multiply_int|int.__mul__,1
815,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.custom_python.test.TestPasswordGenerator.test_value_error|unittest.case._AssertRaisesContext.__enter__,1
816,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.custom_python.test.TestPasswordGenerator.test_value_error|unittest.case.TestCase.assertRaises,1
817,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.custom_python.test.TestPasswordGenerator.test_password_length|range.__init__,1
818,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.custom_python.test.TestPasswordGenerator.test_password_length|unittest.case.TestCase.assertEqual,1
819,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|int.__gt__,1
820,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|int.__sub__,1
821,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|BaseException.__init__,1
822,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|int.__lt__,1
823,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|range.__init__,1
824,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|list.__iadd__,1
825,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|str.__add__,1
826,benchmark.agbenchmark.challenges.deprecated.code.1_password_generator.artifacts_out.password_generator.generate_password|str.join,1
827,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|dict.__getitem__,1
828,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|int.__sub__,1
829,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|enumerate.__init__,1
830,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|enumerate.__next__,1
831,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|dict.__setitem__,1
832,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_out.sample_code.two_sum|typing.Mapping.__contains__,1
833,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|dict.__getitem__,1
834,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|int.__sub__,1
835,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|enumerate.__init__,1
836,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|enumerate.__next__,1
837,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|dict.__setitem__,1
838,benchmark.agbenchmark.challenges.deprecated.adapatability.a1_debug.artifacts_in.sample_code.two_sum|typing.Mapping.__contains__,1
839,benchmark.agbenchmark.app.run_single_test|pathlib.Path.iterdir,1
840,benchmark.agbenchmark.app.run_single_test|list.__getitem__,1
841,benchmark.agbenchmark.app.run_single_test|list.append,1
842,benchmark.agbenchmark.app.run_single_test|typing.Generator.__next__,1
843,benchmark.agbenchmark.app.run_single_test|pathlib.Path.is_dir,1
844,benchmark.agbenchmark.app.run_single_test|pathlib.Path.cwd,1
845,benchmark.agbenchmark.app.run_single_test|pathlib.PurePath.__truediv__,1
846,benchmark.agbenchmark.app.proxy|dict.__init__,1
847,benchmark.agbenchmark.app.get_updates|io.TextIOWrapper.__enter__,1
848,benchmark.agbenchmark.app.get_updates|int.__new__,1
849,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|list.append,1
850,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|str.join,1
851,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|str.__contains__,1
852,benchmark.agbenchmark.app.create_evaluation|dict.__getitem__,1
853,benchmark.agbenchmark.app.create_evaluation|object.__repr__,1
854,benchmark.agbenchmark.app.create_evaluation|pathlib.Path.__new__,1
855,benchmark.agbenchmark.app.create_evaluation|collections.deque.__init__,1
856,benchmark.agbenchmark.app.create_evaluation|pathlib.PurePath.parent,1
857,benchmark.agbenchmark.app.create_agent_task|dict.__getitem__,1
858,benchmark.agbenchmark.app.create_agent_task|object.__repr__,1
859,benchmark.agbenchmark.app.create_agent_task|datetime.date.strftime,1
860,benchmark.agbenchmark.app.create_agent_task|datetime.datetime.now,1
861,benchmark.agbenchmark.app.create_agent_task|pathlib.Path.__new__,1
862,benchmark.agbenchmark.app.create_agent_task|pathlib.PurePath.parent,1
863,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|dict.__setitem__,1
864,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|int.__gt__,1
865,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|int.__eq__,1
866,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|str.__add__,1
867,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|benchmark.agbenchmark.agent_protocol_client.rest.RESTResponse.__init__,1
868,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|tuple.__getitem__,1
869,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|list.__contains__,1
870,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request|int.__mul__,1
871,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.put_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
872,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.post_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
873,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.patch_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
874,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.options_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
875,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.head_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
876,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.get_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
877,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.delete_request|benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.request,1
878,benchmark.agbenchmark.agent_protocol_client.rest.RESTClientObject.__init__|ssl.SSLContext.load_cert_chain,1
879,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.to_json|benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.to_dict,1
880,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.from_json|benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.from_dict,1
881,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.from_dict|dict.get,1
882,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.to_json|benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.to_dict,1
883,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.to_dict|list.append,1
884,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.from_json|benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.from_dict,1
885,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.from_dict|dict.get,1
886,benchmark.agbenchmark.agent_protocol_client.models.task.Task.to_json|benchmark.agbenchmark.agent_protocol_client.models.task.Task.to_dict,1
887,benchmark.agbenchmark.agent_protocol_client.models.task.Task.to_dict|list.append,1
888,benchmark.agbenchmark.agent_protocol_client.models.task.Task.from_json|benchmark.agbenchmark.agent_protocol_client.models.task.Task.from_dict,1
889,benchmark.agbenchmark.agent_protocol_client.models.task.Task.from_dict|dict.get,1
890,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.to_json|benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.to_dict,1
891,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.from_json|benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.from_dict,1
892,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.from_dict|dict.get,1
893,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.to_json|benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.to_dict,1
894,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.from_json|benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.from_dict,1
895,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.from_dict|dict.get,1
896,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.to_json|benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.to_dict,1
897,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.to_dict|list.append,1
898,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.status_validate_enum|BaseException.__init__,1
899,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.status_validate_enum|tuple.__contains__,1
900,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.from_json|benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.from_dict,1
901,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.from_dict|dict.get,1
902,benchmark.agbenchmark.agent_protocol_client.models.step.Step.to_json|benchmark.agbenchmark.agent_protocol_client.models.step.Step.to_dict,1
903,benchmark.agbenchmark.agent_protocol_client.models.step.Step.to_dict|list.append,1
904,benchmark.agbenchmark.agent_protocol_client.models.step.Step.status_validate_enum|BaseException.__init__,1
905,benchmark.agbenchmark.agent_protocol_client.models.step.Step.status_validate_enum|tuple.__contains__,1
906,benchmark.agbenchmark.agent_protocol_client.models.step.Step.from_json|benchmark.agbenchmark.agent_protocol_client.models.step.Step.from_dict,1
907,benchmark.agbenchmark.agent_protocol_client.models.step.Step.from_dict|dict.get,1
908,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.to_json|benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.to_dict,1
909,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.from_json|benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.from_dict,1
910,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.from_dict|dict.get,1
911,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.to_json|benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.to_dict,1
912,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.from_json|benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.from_dict,1
913,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.from_dict|dict.get,1
914,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.to_json|benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.to_dict,1
915,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.from_json|benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.from_dict,1
916,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.from_dict|dict.get,1
917,benchmark.agbenchmark.agent_protocol_client.exceptions.render_path|str.__add__,1
918,benchmark.agbenchmark.agent_protocol_client.exceptions.UnauthorizedException.__init__|benchmark.agbenchmark.agent_protocol_client.exceptions.ApiException.__init__,1
919,benchmark.agbenchmark.agent_protocol_client.exceptions.ServiceException.__init__|benchmark.agbenchmark.agent_protocol_client.exceptions.ApiException.__init__,1
920,benchmark.agbenchmark.agent_protocol_client.exceptions.NotFoundException.__init__|benchmark.agbenchmark.agent_protocol_client.exceptions.ApiException.__init__,1
921,benchmark.agbenchmark.agent_protocol_client.exceptions.ForbiddenException.__init__|benchmark.agbenchmark.agent_protocol_client.exceptions.ApiException.__init__,1
922,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiValueError.__init__|BaseException.__init__,1
923,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiValueError.__init__|str.format,1
924,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiTypeError.__init__|BaseException.__init__,1
925,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiTypeError.__init__|str.format,1
926,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiKeyError.__init__|BaseException.__init__,1
927,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiKeyError.__init__|str.format,1
928,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiException.__str__|str.__add__,1
929,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiAttributeError.__init__|BaseException.__init__,1
930,benchmark.agbenchmark.agent_protocol_client.exceptions.ApiAttributeError.__init__|str.format,1
931,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.to_debug_report|str.format,1
932,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_host_from_settings|BaseException.__init__,1
933,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_host_from_settings|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_host_settings,1
934,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_default_copy|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_default,1
935,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_default|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__,1
936,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_api_key_with_prefix|str.__mod__,1
937,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__setattr__|object.__setattr__,1
938,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.debug,1
939,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.logger_format,1
940,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__|dict.__setitem__,1
941,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__|benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.logger_file,1
942,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__deepcopy__|dict.items,1
943,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__deepcopy__|object.__class__,1
944,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__deepcopy__|tuple.__contains__,1
945,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__deepcopy__|object.__new__,1
946,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.update_params_for_auth|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._apply_auth_params,1
947,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization|datetime.date.isoformat,1
948,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization,1
949,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization|datetime.datetime.isoformat,1
950,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization|tuple.__new__,1
951,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.pool|multiprocessing.pool.ThreadPool.__init__,1
952,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query|list.extend,1
953,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query|list.append,1
954,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query|dict.items,1
955,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query|str.lower,1
956,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query|object.__repr__,1
957,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples|list.extend,1
958,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples|list.append,1
959,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples|dict.items,1
960,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples|str.join,1
961,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.get_default|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__,1
962,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|list.append,1
963,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|typing.IO.name,1
964,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|io.BufferedReader.__enter__,1
965,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|tuple.__new__,1
966,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|tuple.__getitem__,1
967,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|io.BufferedIOBase.read,1
968,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file,1
969,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize,1
970,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.pool,1
971,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api,1
972,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__|dict.__setitem__,1
973,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.user_agent,1
974,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__aexit__|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.close,1
975,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|io.BufferedWriter.__enter__,1
976,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|re.Match.group,1
977,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|io.BufferedWriter.write,1
978,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime|str.format,1
979,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date|datetime.datetime.date,1
980,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date|str.format,1
981,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_object,1
982,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_model,1
983,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime,1
984,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|tuple.__contains__,1
985,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_primitive,1
986,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize,1
987,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|typing.Mapping.__contains__,1
988,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date,1
989,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|dict.__getitem__,1
990,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|re.Match.group,1
991,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|str.startswith,1
992,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.request,1
993,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters,1
994,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples,1
995,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize,1
996,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query,1
997,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|dict.__init__,1
998,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|str.__add__,1
999,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization,1
1000,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|re.Match.group,1
1001,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.update_params_for_auth,1
1002,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|str.__mod__,1
1003,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.append,1
1004,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|str.__mod__,1
1005,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.__init__,1
1006,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.__getitem__,1
1007,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.extend,1
1008,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.__contains__,1
1009,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.get,1
1010,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|dict.__setitem__,1
1011,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|BaseException.__init__,1
1012,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|typing.Mapping.__contains__,1
1013,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|list.extend,1
1014,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|str.__mod__,1
1015,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|list.__contains__,1
1016,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.__init__,1
1017,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.__getitem__,1
1018,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.get,1
1019,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|dict.__setitem__,1
1020,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|BaseException.__init__,1
1021,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|typing.Mapping.__contains__,1
1022,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|dict.__init__,1
1023,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|dict.__getitem__,1
1024,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|str.__mod__,1
