,name,count
0,autogpts.autogpt.agbenchmark_config.analyze_reports.process_test|dict.__getitem__,435
2083,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|tuple.__new__,85
2084,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|tuple.__getitem__,85
2085,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters|io.BufferedIOBase.read,85
2086,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file,85
2087,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize,85
2088,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.pool,85
2089,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api,85
2090,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__|dict.__setitem__,85
2091,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.user_agent,85
2092,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__aexit__|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.close,85
2093,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|io.BufferedWriter.__enter__,85
2094,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|re.Match.group,85
2095,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file|io.BufferedWriter.write,85
2096,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime|str.format,85
2097,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date|datetime.datetime.date,85
2098,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date|str.format,85
2099,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_object,85
2100,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_model,85
2101,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime,85
2102,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|tuple.__contains__,85
2103,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_primitive,85
2104,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize,85
2105,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|typing.Mapping.__contains__,85
2106,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date,85
2107,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|dict.__getitem__,85
2108,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|re.Match.group,85
2109,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize|str.startswith,85
2110,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.request,85
2111,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters,85
2112,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples,85
2113,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize,85
2114,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query,85
2115,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|dict.__init__,85
2116,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|str.__add__,85
2117,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.sanitize_for_serialization,85
2118,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|re.Match.group,85
2119,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.update_params_for_auth,85
2120,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api|str.__mod__,85
2121,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.append,85
2122,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|str.__mod__,85
2123,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.__init__,85
2124,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.__getitem__,85
2125,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.extend,85
2126,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|list.__contains__,85
2127,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts_with_http_info|dict.get,85
2128,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|dict.__setitem__,85
2129,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|BaseException.__init__,85
2130,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.upload_agent_task_artifacts|typing.Mapping.__contains__,85
2131,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|list.extend,85
2132,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|str.__mod__,85
2133,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|list.__contains__,85
2134,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.__init__,85
2135,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.__getitem__,85
2136,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids_with_http_info|dict.get,85
2137,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|dict.__setitem__,85
2138,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|BaseException.__init__,85
2139,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_tasks_ids|typing.Mapping.__contains__,85
2140,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|dict.__init__,85
2141,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|dict.__getitem__,85
2142,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|str.__mod__,85
2143,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|list.extend,85
2144,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|list.__contains__,85
2145,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps_with_http_info|dict.get,85
2146,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps|dict.__setitem__,85
2147,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps|BaseException.__init__,85
2148,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_steps|typing.Mapping.__contains__,85
2149,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|dict.__init__,85
2150,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|dict.__getitem__,85
2151,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|list.extend,85
2152,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|list.__contains__,85
2153,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|str.__mod__,85
2154,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts_with_http_info|dict.get,85
2155,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts|dict.__setitem__,85
2156,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts|BaseException.__init__,85
2157,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.list_agent_task_artifacts|typing.Mapping.__contains__,85
2158,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|dict.__init__,85
2159,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|dict.__getitem__,85
2160,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|str.__mod__,85
2161,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|list.extend,85
2162,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|list.__contains__,85
2163,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_with_http_info|dict.get,85
2164,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|str.__mod__,85
2165,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|dict.__init__,85
2166,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|dict.__getitem__,85
2167,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|list.extend,85
2168,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|list.__contains__,85
2169,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step_with_http_info|dict.get,85
2170,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step|dict.__setitem__,85
2171,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step|BaseException.__init__,85
2172,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task_step|typing.Mapping.__contains__,85
2173,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task|dict.__setitem__,85
2174,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task|BaseException.__init__,85
2175,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.get_agent_task|typing.Mapping.__contains__,85
2176,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|dict.__init__,85
2177,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|dict.__getitem__,85
2178,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|str.__mod__,85
2179,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|list.extend,85
2180,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|list.__contains__,85
2181,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step_with_http_info|dict.get,85
2182,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step|dict.__setitem__,85
2183,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step|BaseException.__init__,85
2184,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.execute_agent_task_step|typing.Mapping.__contains__,85
2185,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|dict.__init__,85
2186,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|dict.__getitem__,85
2187,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|str.__mod__,85
2188,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|list.extend,85
2189,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|list.__contains__,85
2190,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact_with_http_info|dict.get,85
2191,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact|dict.__setitem__,85
2192,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact|BaseException.__init__,85
2193,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.download_agent_task_artifact|typing.Mapping.__contains__,85
2194,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|str.__mod__,85
2195,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|dict.__init__,85
2196,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|dict.__getitem__,85
2197,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|list.extend,85
2198,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|list.__contains__,85
2199,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task_with_http_info|dict.get,85
2200,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task|dict.__setitem__,85
2201,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task|BaseException.__init__,85
2202,benchmark.agbenchmark.agent_protocol_client.api.agent_api.AgentApi.create_agent_task|typing.Mapping.__contains__,85
2203,benchmark.agbenchmark.agent_api_interface.create_update_json|int.__new__,85
2204,benchmark.agbenchmark.agent_api_interface.append_updates_file|io.TextIOWrapper.__enter__,85
2205,benchmark.agbenchmark.agent_api_interface.append_updates_file|io.TextIOBase.write,85
2206,benchmark.agbenchmark.__main__.run_benchmark|os._Environ.__setitem__,85
2207,benchmark.agbenchmark.__main__.cli|object.__eq__,85
2208,benchmark.agbenchmark.__main__.cli|io.TextIOWrapper.__enter__,85
2209,autogpts.autogpt.scripts.check_requirements.main|poetry.core.packages.dependency.Dependency.name,85
2210,autogpts.autogpt.scripts.check_requirements.main|poetry.core.version.pep440.version.PEP440Version.parse,85
2211,autogpts.autogpt.scripts.check_requirements.main|contextlib.suppress.__init__,85
2212,autogpts.autogpt.scripts.check_requirements.main|poetry.core.packages.package.Package.dependency_group,85
2213,autogpts.autogpt.scripts.check_requirements.main|poetry.core.packages.dependency.Dependency.__str__,85
2214,autogpts.autogpt.scripts.check_requirements.main|poetry.core.constraints.version.version_constraint.VersionConstraint.allows,85
2215,autogpts.autogpt.scripts.check_requirements.main|poetry.core.poetry.Poetry.package,85
2216,autogpts.autogpt.scripts.check_requirements.main|poetry.core.packages.dependency.Dependency.constraint,85
2217,autogpts.autogpt.scripts.check_requirements.main|object.__init__,85
2218,autogpts.autogpt.scripts.check_requirements.main|contextlib.AbstractContextManager.__enter__,85
2219,autogpts.autogpt.scripts.check_requirements.main|poetry.factory.Factory.create_poetry,85
2220,autogpts.autogpt.autogpt.core.runner.client_lib.logging.helpers.dump_prompt.separator|str.__rmul__,85
2221,autogpts.autogpt.autogpt.core.runner.client_lib.logging.helpers.dump_prompt.separator|int.__truediv__,85
2222,autogpts.autogpt.autogpt.core.runner.client_lib.logging.helpers.dump_prompt.separator|int.__sub__,85
2223,autogpts.autogpt.autogpt.core.runner.client_lib.logging.helpers.dump_prompt.separator|str.upper,85
2224,autogpts.autogpt.autogpt.core.runner.client_lib.logging.helpers.dump_prompt|str.join,85
2225,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.BelowLevelFilter.__init__,85
2226,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|logging.Filterer.addFilter,85
2227,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|logging.Handler.setFormatter,85
2228,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|logging.StreamHandler.__init__,85
2229,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|logging.Handler.setLevel,85
2230,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.configure_root_logger|logging.Formatter.__init__,85
2231,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.FancyConsoleFormatter.format|logging.Formatter.format,85
2232,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.FancyConsoleFormatter.format|int.__ne__,85
2233,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.FancyConsoleFormatter.format|object.__ne__,85
2234,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.FancyConsoleFormatter.format|object.__eq__,85
2235,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.BelowLevelFilter.filter|int.__lt__,85
2236,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.BelowLevelFilter.__init__|logging.Filter.__init__,85
2237,autogpts.autogpt.autogpt.core.runner.cli_app.main.run_auto_gpt|str.__add__,85
2238,autogpts.autogpt.autogpt.core.resource.model_providers.schema.EmbeddingModelResponse._verify_no_completion_tokens_used|BaseException.__init__,85
2239,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider.count_message_tokens|BaseException.__init__,85
2240,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider.count_message_tokens|int.__add__,85
2241,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider.count_message_tokens|str.startswith,85
2242,cli.setup|io.TextIOBase.write,84
2243,cli.setup|typing.Mapping.get,84
2244,cli.setup|io.TextIOWrapper.__enter__,84
2245,cli.setup|int.__eq__,84
2246,cli.setup|io.TextIOBase.read,84
2247,cli.benchmark_tests_list|str.__contains__,84
2248,cli.benchmark_categories_list|str.__contains__,84
2249,benchmark.agbenchmark.reports.agent_benchmark_config.get_agent_benchmark_config|object.__repr__,84
2250,benchmark.agbenchmark.reports.agent_benchmark_config.get_agent_benchmark_config|pathlib.Path.cwd,84
2251,benchmark.agbenchmark.reports.agent_benchmark_config.get_agent_benchmark_config|io.TextIOWrapper.__enter__,84
2252,benchmark.agbenchmark.reports.agent_benchmark_config.get_agent_benchmark_config|pathlib.PurePath.__truediv__,84
2253,benchmark.agbenchmark.reports.ReportManager.SingletonReportManager.__new__|object.__new__,84
2254,benchmark.agbenchmark.reports.ReportManager.SingletonReportManager.__new__|datetime.datetime.now,84
2255,benchmark.agbenchmark.reports.ReportManager.SingletonReportManager.__new__|benchmark.agbenchmark.reports.ReportManager.ReportManager.__init__,84
2256,benchmark.agbenchmark.execute_sub_process.run_windows_env|threading.Thread.__init__,84
2257,benchmark.agbenchmark.execute_sub_process.run_windows_env|float.__gt__,84
2258,benchmark.agbenchmark.execute_sub_process.run_windows_env|threading.Thread.start,84
2259,benchmark.agbenchmark.execute_sub_process.run_windows_env|queue.Queue.__init__,84
2260,benchmark.agbenchmark.execute_sub_process.run_windows_env|float.__sub__,84
2261,benchmark.agbenchmark.execute_sub_process.run_linux_env|psutil.Process.children,84
2262,benchmark.agbenchmark.execute_sub_process.run_linux_env|psutil.Process.kill,84
2263,benchmark.agbenchmark.execute_sub_process.run_linux_env|psutil.Process.__init__,84
2264,benchmark.agbenchmark.execute_sub_process.run_linux_env|float.__gt__,84
2265,benchmark.agbenchmark.execute_sub_process.run_linux_env|tuple.__getitem__,84
2266,benchmark.agbenchmark.execute_sub_process.run_linux_env|float.__sub__,84
2267,benchmark.agbenchmark.execute_sub_process.execute_subprocess|subprocess.Popen.__init__,84
2268,benchmark.agbenchmark.execute_sub_process.execute_subprocess|str.__eq__,84
2269,benchmark.agbenchmark.execute_sub_process.execute_subprocess|subprocess.Popen.wait,84
2270,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|list.append,84
2271,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|str.join,84
2272,benchmark.agbenchmark.app.find_agbenchmark_without_uvicorn|str.__contains__,84
2273,benchmark.agbenchmark.__main__.run_benchmark|types.MappingProxyType.items,84
2274,benchmark.agbenchmark.__main__.initialize_updates_file|io.TextIOWrapper.__enter__,84
2275,autogpts.forge.forge.sdk.llm.transcribe_audio|logging.Logger.error,81
2276,autogpts.forge.forge.sdk.llm.create_embedding_request|logging.Logger.error,81
2277,autogpts.forge.forge.sdk.llm.chat_completion_request|logging.Logger.error,81
2278,autogpts.forge.forge.sdk.llm.chat_completion_request|dict.__setitem__,81
2279,benchmark.tests.test_benchmark_workflow.test_entire_workflow|datetime.datetime.now,80
2280,benchmark.tests.test_benchmark_workflow.test_entire_workflow|int.__eq__,80
2281,benchmark.tests.test_benchmark_workflow.test_entire_workflow|str.__add__,80
2282,benchmark.tests.test_benchmark_workflow.test_entire_workflow|requests.models.Response.json,80
2283,benchmark.tests.test_benchmark_workflow.test_entire_workflow|datetime.datetime.__lt__,80
2284,benchmark.tests.test_benchmark_workflow.test_entire_workflow|datetime.date.fromisoformat,80
2285,benchmark.agbenchmark.utils.utils.write_pretty_json|io.TextIOWrapper.__enter__,80
2286,benchmark.agbenchmark.utils.utils.write_pretty_json|io.TextIOBase.write,80
2287,benchmark.agbenchmark.utils.utils.deep_sort|dict.items,80
2288,benchmark.agbenchmark.utils.dependencies.graphs.graph_interactive_network|pathlib.Path.cwd,80
2289,benchmark.agbenchmark.utils.dependencies.graphs.graph_interactive_network|pathlib.PurePath.__truediv__,80
2290,benchmark.agbenchmark.reports.processing.report_types.ForbidOptionalMeta.__new__|object.__new__,80
2291,benchmark.agbenchmark.reports.processing.report_types.ForbidOptionalMeta.__new__|BaseException.__init__,80
2292,benchmark.agbenchmark.reports.processing.report_types.ForbidOptionalMeta.__new__|dict.items,80
2293,benchmark.agbenchmark.app.proxy|dict.__init__,80
2294,benchmark.agbenchmark.app.create_evaluation|dict.__getitem__,80
2295,benchmark.agbenchmark.app.create_evaluation|collections.deque.__init__,80
2296,benchmark.agbenchmark.app.create_agent_task|dict.__getitem__,80
2297,benchmark.agbenchmark.app.create_agent_task|object.__repr__,80
2298,benchmark.agbenchmark.app.create_agent_task|datetime.date.strftime,80
2299,benchmark.agbenchmark.app.create_agent_task|datetime.datetime.now,80
2300,benchmark.agbenchmark.app.create_agent_task|pathlib.Path.__new__,80
2301,benchmark.agbenchmark.app.create_agent_task|pathlib.PurePath.parent,80
2302,benchmark.agbenchmark.agent_api_interface.copy_agent_artifacts_into_temp_folder|io.BufferedWriter.__enter__,80
2303,benchmark.agbenchmark.agent_api_interface.copy_agent_artifacts_into_temp_folder|io.BufferedWriter.write,80
2304,autogpts.forge.forge.sdk.prompting.PromptEngine.get_closest_match|logging.Logger.debug,80
2305,autogpts.forge.forge.sdk.prompting.PromptEngine.get_closest_match|str.join,80
2306,autogpts.forge.forge.sdk.agent.Agent.get_artifact|io.BytesIO.__init__,80
2307,autogpts.forge.forge.sdk.agent.Agent.__init__|autogpts.forge.forge.sdk.abilities.registry.AbilityRegister.__init__,80
2308,autogpts.forge.forge.sdk.abilities.finish.finish|logging.Logger.info,80
2309,autogpts.forge.forge.sdk.abilities.file_system.files.write_file|str.split,80
2310,autogpts.forge.forge.sdk.abilities.file_system.files.write_file|list.__getitem__,80
2311,autogpts.autogpt.tests.vcr.patched_api_requestor.patched_prepare_request|logging.Logger.debug,80
2312,autogpts.autogpt.tests.unit.test_retry_provider_openai.test_retry_open_api_passing|int.__add__,80
2313,autogpts.autogpt.tests.unit.test_retry_provider_openai.test_retry_open_api_passing|object.__eq__,80
2314,autogpts.autogpt.tests.unit.test_retry_provider_openai.test_retry_open_api_passing|logging.Logger.addHandler,80
2315,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_file_args|list.__mul__,80
2316,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_file_args|str.join,80
2317,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_file|str.replace,80
2318,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_file|str.__eq__,80
2319,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_code|str.replace,80
2320,autogpts.autogpt.tests.integration.test_execute_code.test_execute_python_code|str.__eq__,80
2321,autogpts.autogpt.tests.integration.test_execute_code.random_string|range.__init__,80
2322,autogpts.autogpt.tests.integration.test_execute_code.random_string|str.join,80
2323,autogpts.autogpt.tests.integration.test_execute_code.python_test_file|tempfile._TemporaryFileWrapper.close,80
2324,autogpts.autogpt.tests.integration.test_execute_code.python_test_file|tempfile._TemporaryFileWrapper.write,80
2325,autogpts.autogpt.tests.integration.test_execute_code.python_test_file|str.encode,80
2326,autogpts.autogpt.tests.integration.test_execute_code.python_test_file|pathlib.Path.__new__,80
2327,autogpts.autogpt.tests.integration.test_execute_code.python_test_file|tempfile._TemporaryFileWrapper.flush,80
2328,autogpts.autogpt.tests.integration.test_execute_code.python_test_args_file|tempfile._TemporaryFileWrapper.close,80
2329,autogpts.autogpt.tests.integration.test_execute_code.python_test_args_file|tempfile._TemporaryFileWrapper.write,80
2330,autogpts.autogpt.tests.integration.test_execute_code.python_test_args_file|str.encode,80
2331,autogpts.autogpt.tests.integration.test_execute_code.python_test_args_file|pathlib.Path.__new__,80
2332,autogpts.autogpt.tests.integration.test_execute_code.python_test_args_file|tempfile._TemporaryFileWrapper.flush,80
2333,autogpts.autogpt.autogpt.processing.text.split_text|int.__gt__,80
2334,autogpts.autogpt.autogpt.processing.text.split_text|int.__truediv__,80
2335,autogpts.autogpt.autogpt.processing.text.split_text|float.__lt__,80
2336,autogpts.autogpt.autogpt.processing.text.split_text|float.__rsub__,80
2337,autogpts.autogpt.autogpt.processing.text.split_text|int.__lt__,80
2338,autogpts.autogpt.autogpt.processing.text.batch|list.__getitem__,80
2339,autogpts.autogpt.autogpt.models.context_item.ContextItem.fmt|autogpts.autogpt.autogpt.models.context_item.ContextItem.description,80
2340,autogpts.autogpt.autogpt.models.context_item.ContextItem.fmt|autogpts.autogpt.autogpt.models.context_item.ContextItem.content,80
